zid,statusType,statusText,timeOnZillow,price,pricePerSqFt,zestimate,zestimatePerSqFt,rentZestimate,area,lotSize,lotAreaUnit,beds,baths,address,addressStreet,addressCity,addressState,addressZipcode,latitude,longitude,brokerName,isZillowOwned,dateSold,soldPrice,detailUrl,image,sourceUrl
"135568062","FOR_SALE","Lot / Land for sale","137  days","149000","","","","2850","","5244.624","sqft","","","2858 Round Dr, Los Angeles, CA 90032","2858 Round Dr","Los Angeles","CA","90032","34.077312","-118.170906","Austin Vaccaro","false","","","https://www.zillow.com/homedetails/2858-Round-Dr-Los-Angeles-CA-90032/135568062_zpid/","https://photos.zillowstatic.com/fp/997535be3d1a13dab568e30b5ae6c360-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2053943213","FOR_SALE","Lot / Land for sale","41  days","150000","","","","","","6656","sqft","","","2731 Abrigo Ave #37, Los Angeles, CA 90031","2731 Abrigo Ave #37","Los Angeles","CA","90031","34.0778","-118.20658","Edge","false","","","https://www.zillow.com/homedetails/2731-Abrigo-Ave-37-Los-Angeles-CA-90031/2053943213_zpid/","https://photos.zillowstatic.com/fp/fb39d5fdffb53104f9c7f74486496e71-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"20790456","FOR_SALE","Foreclosure","87  days","1325000","","","","5361","","9034.344","sqft","","","932 N Kingsley Dr, Los Angeles, CA 90029","932 N Kingsley Dr","Los Angeles","CA","90029","34.087257","-118.30296","Coldwell Banker Realty","false","","","https://www.zillow.com/homedetails/932-N-Kingsley-Dr-Los-Angeles-CA-90029/20790456_zpid/","https://photos.zillowstatic.com/fp/b3e306a5c9ad3033e092735cb10c0291-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2054386585","FOR_SALE","Lot / Land for sale","110 days","1175000","","","","","","7286","sqft","","","17444 Castellammare Dr #3, Pacific Palisades, CA 90272","17444 Castellammare Dr #3","Pacific Palisades","CA","90272","34.039406","-118.55782","Pinnacle Estate Properties","false","","","https://www.zillow.com/homedetails/17444-Castellammare-Dr-3-Pacific-Palisades-CA-90272/2054386585_zpid/","https://photos.zillowstatic.com/fp/c34d4853275935a7faed426109d456fe-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"250219273","FOR_SALE","Lot / Land for sale","177  days","1250000","","","","8995","","3850.704","sqft","","","17630 Castellammare Dr, Pacific Palisades, CA 90272","17630 Castellammare Dr","Pacific Palisades","CA","90272","34.040627","-118.56114","Coldwell Banker Realty","false","","","https://www.zillow.com/homedetails/17630-Castellammare-Dr-Pacific-Palisades-CA-90272/250219273_zpid/","https://photos.zillowstatic.com/fp/30a6a3716cd7f2d05941f60acd2a3914-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2054111864","FOR_SALE","Lot / Land for sale","52  days","150000","","","","","","4388","sqft","","","0 Hargrave Dr #8, Los Angeles, CA 90068","0 Hargrave Dr #8","Los Angeles","CA","90068","34.114548","-118.3252","CQT Paradigm Goup Inc.","false","","","https://www.zillow.com/homedetails/0-Hargrave-Dr-8-Los-Angeles-CA-90068/2054111864_zpid/","https://photos.zillowstatic.com/fp/00dd308ea1b51bd5383b4b49ab1dfa57-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2054392698","FOR_SALE","Lot / Land for sale","177 days","189000","","","","","","4830","sqft","","","0 Grandview Dr #99, Los Angeles, CA 90046","0 Grandview Dr #99","Los Angeles","CA","90046","34.102543","-118.37287","Allison James Estate \u0026 Homes","false","","","https://www.zillow.com/homedetails/0-Grandview-Dr-99-Los-Angeles-CA-90046/2054392698_zpid/","https://photos.zillowstatic.com/fp/13f5ba16b16fa2743e7e31867511a811-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"339936832","FOR_SALE","Lot / Land for sale","13  days","839900","","","","","","0.35589990817263545","acres","","","0 Lakme Ave #2, Wilmington, CA 90744","0 Lakme Ave #2","Wilmington","CA","90744","33.781593","-118.25928","The Gordon Professional Group","false","","","https://www.zillow.com/homedetails/0-Lakme-Ave-2-Wilmington-CA-90744/339936832_zpid/","https://photos.zillowstatic.com/fp/1573bbfb5b4d9820f8dd64e92aacff27-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2054098697","FOR_SALE","Lot / Land for sale","68  days","285000","","","","","","4811","sqft","","0","1 Edendale Pl, Los Angeles, CA 90039","1 Edendale Pl","Los Angeles","CA","90039","34.09507","-118.25692","eXp Realty of California","false","","","https://www.zillow.com/homedetails/1-Edendale-Pl-Los-Angeles-CA-90039/2054098697_zpid/","https://photos.zillowstatic.com/fp/49a07c9dc5ced3a8fae44da470ce05aa-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"95583932","FOR_SALE","Foreclosure","612  days","800000","","","","5500","","0.6036730945821855","acres","","","14745 Mulholland Dr, Los Angeles, CA 90077","14745 Mulholland Dr","Los Angeles","CA","90077","34.13286","-118.45384","Keller Williams Beverly Hills","false","","","https://www.zillow.com/homedetails/14745-Mulholland-Dr-Los-Angeles-CA-90077/95583932_zpid/","https://photos.zillowstatic.com/fp/c6fa396a5ba1dbd0539a1b34651c95d1-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2070101276","FOR_SALE","Lot / Land for sale","52  days","144000","","","","11499","","5758.632","sqft","","","8435 Grand View Dr, Los Angeles, CA 90046","8435 Grand View Dr","Los Angeles","CA","90046","34.102497","-118.37423","The Agency","false","","","https://www.zillow.com/homedetails/8435-Grand-View-Dr-Los-Angeles-CA-90046/2070101276_zpid/","https://photos.zillowstatic.com/fp/46b941d23c1f2e0f0b2bd93a3e4bbd94-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2061880251","FOR_SALE","Lot / Land for sale","94  days","129000","","","","2999","","5562.612","sqft","","","4610 Round Top Dr, Los Angeles, CA 90065","4610 Round Top Dr","Los Angeles","CA","90065","34.132164","-118.229164","Nourmand \u0026 Associates-HW","false","","","https://www.zillow.com/homedetails/4610-Round-Top-Dr-Los-Angeles-CA-90065/2061880251_zpid/","https://photos.zillowstatic.com/fp/c3cee18d9a80e34550557f264f898aeb-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"95531126","FOR_SALE","Lot / Land for sale","15  days","5250000","","","","10499","","0.5582","acres","","","1633 Blue Jay Way, Los Angeles, CA 90069","1633 Blue Jay Way","Los Angeles","CA","90069","34.102486","-118.38724","The Agency","false","","","https://www.zillow.com/homedetails/1633-Blue-Jay-Way-Los-Angeles-CA-90069/95531126_zpid/","https://photos.zillowstatic.com/fp/03456f283b59747b2b902ec76ad4c566-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"339917690","FOR_SALE","Lot / Land for sale","13  days","174000","","","","","","9588","sqft","","","3743 Avenida Del Sol #45, Studio City, CA 91604","3743 Avenida Del Sol #45","Studio City","CA","91604","34.138275","-118.40924","LAND22 REAL ESTATE","false","","","https://www.zillow.com/homedetails/3743-Avenida-Del-Sol-45-Studio-City-CA-91604/339917690_zpid/","https://photos.zillowstatic.com/fp/7dfbfd0fb526c6473a8c85d642bacba1-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2054924707","FOR_SALE","Lot / Land for sale","136 days","788000","","","","","","5871.888","sqft","","","2050 Griffith Park Blvd, Los Angeles, CA 90039","2050 Griffith Park Blvd","Los Angeles","CA","90039","34.09846","-118.272766","Avenue 8, Inc.","false","","","https://www.zillow.com/homedetails/2050-Griffith-Park-Blvd-Los-Angeles-CA-90039/2054924707_zpid/","https://photos.zillowstatic.com/fp/121c7a31c2e878ddf4e47b0f789ecf7d-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"2053402798","FOR_SALE","Lot / Land for sale","40  days","799000","","","","","","1.1071","acres","","","4551 Lindley Ave #13, Tarzana, CA 91356","4551 Lindley Ave #13","Tarzana","CA","91356","34.15323","-118.53016","RE/MAX One","false","","","https://www.zillow.com/homedetails/4551-Lindley-Ave-13-Tarzana-CA-91356/2053402798_zpid/","https://photos.zillowstatic.com/fp/ec764dcc748200f98badb40a1fec6d91-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
"145642181","FOR_SALE","Lot / Land for sale","392  days","625000","","","","3099","","0.9324380165289257","acres","","","8455 McGroarty St, Sunland, CA 91040","8455 McGroarty St","Sunland","CA","91040","34.2528","-118.31768","Keller Williams Realty World Media Center","false","","","https://www.zillow.com/homedetails/8455-McGroarty-St-Sunland-CA-91040/145642181_zpid/","https://photos.zillowstatic.com/fp/f310008f7e6df094a67000c2821a738f-p_e.jpg","https://www.zillow.com/los-angeles-ca/land/4_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A5%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.88483125488281%2C%22east%22%3A-117.93863374511719%2C%22south%22%3A33.66863056471822%2C%22north%22%3A34.3720526733885%7D%2C%22usersSearchTerm%22%3A%22Los%20Angeles%2C%20CA%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D"
